ID вопроса,Вопрос,best_doc_id,best_doc_similarity,bertscore_f1,Ответы на вопрос
346,Зачем предпринимателю нужен бизнес-план при привлечении денег через инвестплатформы или биржу?,doc_120,0.15491814577822183,0.7085884213447571,"Бизнес-план играет ключевую роль при привлечении денег через инвестплатформы или биржу. Вот основные причины, почему он необходим:

1. **Доказательство жизнеспособности проекта**:
   - Бизнес-план помогает инвесторам оценить перспективность проекта. Он должен содержать подробное описание продукта, анализ рынка, характеристики целевой аудитории и конкурентов.
   - Пример: В документе 2 указано, что бизнес-план должен включать производственный план, план продвижения, организационный план и финансовый план.

2. **Финансовая прозрачность**:
   - Бизнес-план должен демонстрировать рентабельность проекта, включая расчеты себестоимости товара или услуги, ожидаемые доходы и расходы, а также сроки окупаемости.
   - Пример: В документе 2 подчеркивается, что бизнес-план должен показывать, сколько денег потребуется на запуск проекта, когда он выйдет на самоокупаемость и на какую прибыль можно рассчитывать.

3. **Привлечение инвесторов**:
   - Инвесторы хотят видеть четкий и реалистичный план, который показывает, как их вложения будут использованы и какие результаты ожидаются.
   - Пример: В документе 1 указано, что инвестиционные платформы тщательно изучают документы компании, включая финансовую и управленческую отчетность, чтобы оценить ее перспективность.

4. **Соблюдение требований платформы**:
   - Многие инвестиционные платформы требуют от компаний предоставления бизнес-плана как части процесса проверки и отбора.
   - Пример: В документе 1 отмечается, что аналитики площадки оценивают документы компании, включая бизнес-план, перед тем как допустить ее до сбора средств.

5. **Стратегическое планирование**:
   - Бизнес-план помогает предпринимателю самому понять, какие шаги необходимо предпринять для достижения целей, и какие ресурсы потребуются.
   - Пример: В документе 2 указано, что бизнес-план должен включать план продвижения, смету затрат на рекламу и другие виды коммуникации с клиентами.

Таким образом, бизнес-план является неотъемлемой частью процесса привлечения инвестиций, так как он предоставляет инвесторам необходимую информацию для принятия решения и помогает компании структурировать свои цели и стратегии."
347,Как инвестору распорядиться замороженными паями ПИФов в 2024 году?,doc_210,0.09522905350747822,0.6649836897850037,"В 2024 году инвесторы, обладающие замороженными паями ПИФов, могут рассмотреть несколько вариантов для распоряжения своими активами. Вот основные шаги и варианты, которые доступны:

### 1. **Аукцион по продаже заблокированных активов**
   - **Дата аукциона:** Планируется на июль 2024 года.
   - **Какие активы можно продать:** Иностранные ценные бумаги, включая акции, депозитарные расписки и паи иностранных инвестиционных фондов (ETF).
   - **Лимиты на продажу:** Один человек может выставить на продажу активы на общую сумму до 100 000 рублей.
   - **Процедура участия:**
     1. **Определение цены:** До 25 марта 2024 года организатор торгов укажет стоимость каждой бумаги в рублях.
     2. **Подача заявки:** Нужно обратиться к своему брокеру, доверительному управляющему или в управляющую компанию (УК) ПИФа.
     3. **Формирование лотов:** Организатор торгов сформирует лоты из собранных бумаг и предложит их иностранным покупателям.
     4. **Проведение аукциона:** До 12 августа 2024 года будет проведен аукцион, на котором определится цена лотов.
     5. **Получение денег:** До 1 сентября 2024 года вырученные деньги будут переведены российским брокерам, управляющим и УК, которые зачислят их на счета своих клиентов.

### 2. **Реструктуризация ПИФов**
   Управляющие компании (УК) могут выбрать один из трех вариантов для работы с заблокированными активами:

   - **Вариант 1: ПИФ становится закрытым амортизированным (ЗПИФ-А)**
     - Фонд меняет тип на ЗПИФ-А, при этом инвесторы сохраняют свою долю в активах.
     - УК обязана продать незаблокированные бумаги за 250 рабочих дней.
     - Заблокированные активы будут пытаться продать за 15 лет, выплачивая доход пайщикам раз в квартал.

   - **Вариант 2: ПИФ делится на два**
     - УК выделяет заблокированные инструменты в отдельный ЗПИФ-А, а остальные активы оставляет в прежнем ПИФе.
     - Инвесторы получают доли нового закрытого фонда в дополнение к имеющимся паям.
     - Паи прежнего ПИФа снова становятся доступными для продажи и покупки.

   - **Вариант 3: ПИФ «перезапускается»**
     - УК пересчитывает стоимость активов своего ПИФа и определяет цену паев.
     - Инвесторы снова могут продавать и покупать паи на бирже либо погашать их в УК.

### 3. **Действия инвесторов**
   - **Не требуется никаких действий:** В любой из ситуаций владельцам паев не нужно ничего предпринимать.
   - **Информация от УК:** УК сообщают на своих официальных сайтах о выбранном варианте трансформации фонда. Для фондов, доступных только квалифицированным инвесторам, оповещение происходит по электронной почте, заказными письмами или другим способом, прописанным в правилах фонда.

### 4. **Сроки и детали**
   - **Для фондов, замороженных в 2023 и 2024 годах:** УК должны выбрать вариант трансформации до 16 июня 2024 года. Инвесторы увидят обновления в своих портфелях к октябрю 2024 года.

### Заключение
Инвесторы могут либо участвовать в аукционе по продаже заблокированных активов, либо дождаться реструктуризации ПИФов, выбранной управляющей компанией. В обоих случаях не требуется никаких активных"
348,"Сколько можно вернуть по ИИС при открытии до конца года, с каким сроком перечисляют деньги через ФНС?",doc_177,0.19863282102660862,0.7160270810127258,"На основе предоставленных документов, можно вернуть по ИИС следующие суммы:

1. **Вычет на взносы (ИИС-1)**:
   - Максимальная сумма взносов для расчета налогового вычета составляет 400 000 рублей за год.
   - Размер вычета зависит от ставки НДФЛ:
     - При ставке 13% максимальный вычет составляет 52 000 рублей (400 000 × 13%).
     - С 2025 года для заработков выше 2,4 млн рублей ставка НДФЛ может достигать 22%, а максимальный вычет — 88 000 рублей (400 000 × 22%).

2. **Вычет на доход (ИИС-2)**:
   - Позволяет не платить НДФЛ с прибыли от операций на счете. Этот вычет можно получить только при закрытии счета и не раньше чем через три года после его открытия.

**Сроки перечисления денег через ФНС**:
- Если брокер или доверительный управляющий передают данные в ФНС, то налоговая служба автоматически рассчитывает вычет и присылает заявление на возврат денег. Обычно заявка по взносам за текущий год приходит до 20 марта следующего года. После заверения документа электронной подписью вычет поступает в течение месяца.
- Если данные не передаются автоматически, то инвестор должен самостоятельно подать документы в ФНС. В этом случае возврат налога может занять до четырех месяцев.

**Важно**:
- Для получения вычета на взносы счет должен быть открыт не меньше трех лет.
- Если счет закрывается досрочно, уже полученные вычеты придется вернуть ФНС, причем с пеней.

Для более детальной информации рекомендуется обратиться к статьям, указанным в контексте, или проконсультироваться с брокером или доверительным управляющим."
349,Чем официальное измерение инфляции отличается от «индекса борща»?,doc_016,0.0803178193340767,0.7427682280540466,"Официальное измерение инфляции и «индекс борща» различаются по нескольким ключевым аспектам:

1. **Методология и состав корзины**:
   - **Официальное измерение**: Росстат ежемесячно рассчитывает инфляцию на основании стоимости потребительской корзины, которая включает около 500 товаров и услуг. Этот набор определяется на основе суммарных расходов жителей всей страны и отдельных регионов, с учетом самых востребованных товаров и услуг. Корзина включает продукты, одежду, билеты на транспорт, услуги ЖКХ, мебель, технику, строительные материалы, игрушки и даже корма для домашних животных. Состав корзины обновляется ежегодно с учетом изменений в потребительских предпочтениях.
   - **Индекс борща**: Этот индекс основан на стоимости конкретного блюда (борща) и включает в себя наиболее популярные овощи, такие как картошка, капуста, морковка и другие. Он не учитывает широкий спектр товаров и услуг, как в официальной потребительской корзине.

2. **Цель и применение**:
   - **Официальное измерение**: Официальная инфляция используется для оценки общего уровня цен на товары и услуги в стране. Она служит основой для принятия экономических решений государством, компаниями и населением. Например, инфляция влияет на ставки по кредитам и депозитам, индексацию зарплат и пенсий, а также на стратегию поведения населения и бизнеса.
   - **Индекс борща**: Этот индекс предназначен для оценки изменений цен на конкретный набор продуктов, входящих в состав борща. Он может использоваться для оценки роста потребительских цен на определенные товары, но не отражает общего уровня инфляции в экономике.

3. **Надежность и точность**:
   - **Официальное измерение**: Официальная инфляция рассчитывается на основе комплексного анализа и учитывает широкий спектр товаров и услуг. Это позволяет получить более точную и надежную оценку общего уровня цен.
   - **Индекс борща**: Этот индекс является более узкоспециализированным и не учитывает изменения цен на другие важные товары и услуги. Поэтому он не может служить надежным показателем общей инфляции.

4. **Практическая польза**:
   - **Официальное измерение**: Официальные данные по инфляции помогают сориентироваться в динамике цен и выстроить адекватную стратегию поведения. Они используются для принятия экономических решений на государственном и корпоративном уровнях.
   - **Индекс борща**: Этот индекс может служить дополнительным маркером для оценки изменений цен на конкретные продукты, но не заменяет официальные данные по инфляции.

Таким образом, официальное измерение инфляции является более комплексным и надежным показателем, тогда как «индекс борща» представляет собой узкоспециализированный инструмент для оценки изменений цен на конкретные продукты."
350,В каких схемах применяется номинальный счет?,doc_128,0.3288964092155632,0.6733126640319824,"Номинальный счет применяется в следующих схемах:

1. **Для социальных пособий и алиментов на ребенка**:
   - Номинальный счет открывается родителями, опекунами или другими законными представителями ребенка для получения социальных пособий и алиментов.
   - Государство или плательщик алиментов перечисляет деньги на этот счет.
   - Владелец счета может свободно распоряжаться средствами, но должен тратить их в интересах ребенка.

2. **Для расчетов при сделках с заложенным жильем**:
   - Номинальный счет открывается на имя дочерней компании банка, специализирующейся на сделках с недвижимостью.
   - Покупатель и его ипотечный банк переводят деньги на этот счет.
   - После перерегистрации жилья на нового владельца, компания-посредник переводит средства для погашения ипотечного кредита продавца.
   - Если стоимость недвижимости больше задолженности, остаток средств получает продавец.

Эти схемы обеспечивают защиту средств и их целевое использование в соответствии с законодательными требованиями."
351,Какие возможности дает 30 дней после оформления договора или POS-кредита?,doc_133,0.1761869572785912,0.7006093263626099,"В течение 30 дней после оформления договора POS-кредита у вас есть несколько возможностей:

1. **Погашение кредита без предупреждения**:
   - Вы можете погасить долг в любой момент без необходимости заранее уведомлять кредитора.
   - В этот период набегает небольшая сумма процентов, поэтому переплата будет незначительной.

2. **Отказ от дополнительных услуг**:
   - В течение 30 дней вы можете отказаться от любых ненужных услуг, которые были навязаны вместе с кредитом (например, расширенная гарантия).
   - Банки и МФО обязаны включать цену всех платных сервисов в полную стоимость кредита (ПСК) и напоминать о праве отказаться от них.

3. **Проверка и пересмотр условий**:
   - Вы можете внимательно изучить условия кредитного договора и, при необходимости, пересмотреть их.
   - Если вы обнаружите, что условия кредита невыгодны, вы можете рассмотреть возможность досрочного погашения и поиска более выгодного кредитного предложения.

4. **Возврат товара**:
   - Если вы решите вернуть товар, купленный в кредит, вы можете сделать это в течение 30 дней.
   - Однако для расторжения кредитного договора вам все равно придется обратиться в банк или МФО.

Эти возможности позволяют вам более гибко управлять своими финансовыми обязательствами и принимать обоснованные решения в течение первых 30 дней после оформления POS-кредита."
352,Когда стоит обратиться к финансовому консультанту вместо самостоятельного планирования?,doc_105,0.03271464900571908,0.6833285093307495,"Обратиться к финансовому консультанту вместо самостоятельного планирования стоит в следующих случаях:

1. **Сложность финансовых задач**: Если вы не можете самостоятельно разобраться в своих финансовых вопросах, таких как управление бюджетом, выбор финансовых продуктов (депозиты, страховки, инвестиции) или планирование накоплений, консультант поможет вам оптимизировать расходы и подобрать подходящие инструменты.

2. **Необходимость профессиональной оценки**: Финансовый консультант учитывает особенности разных финансовых инструментов и выбирает те, которые лучше всего соответствуют вашим задачам. Он может предложить решения, о которых вы не задумывались, например, полис накопительного страхования жизни вместо банковского вклада.

3. **Инвестиционные рекомендации**: Если вы планируете зарабатывать на бирже, вам понадобится финансовый консультант с статусом инвестиционного советника. Только такой специалист вправе давать рекомендации по выбору ценных бумаг.

4. **Отсутствие времени или желания**: Если вы не хотите вникать в детали финансового планирования, консультант может взять на себя эту задачу, что сэкономит ваше время и нервы.

5. **Сложные финансовые ситуации**: Например, если вы единственный кормилец в семье и хотите обеспечить финансовую защиту своим близким, консультант поможет подобрать подходящие страховые продукты.

6. **Необходимость учета налогов и инфляции**: Консультант объяснит, какие инструменты дают право на налоговый вычет, и как его получить, а также учтет инфляцию и комиссии посредников.

7. **Отсутствие опыта в инвестировании**: Если вы никогда не покупали ценные бумаги и у вас не так много сбережений, консультант поможет выбрать подходящие финансовые инструменты для начинающих.

В целом, если финансовые вопросы кажутся вам сложными или вы не уверены в своих силах, обращение к профессионалу может быть разумным решением."
353,Чем для вкладчика отличается санация банка от отзыва лицензии?,doc_058,0.18617070249110831,0.7043066620826721,"Санация банка и отзыв лицензии — это два разных процесса, которые имеют разные последствия для вкладчиков. Вот основные различия:

### Санация банка:
1. **Продолжение работы банка**: Банк продолжает свою деятельность, и условия по вкладам и кредитам остаются прежними. Вкладчики не теряют свои деньги.
2. **Нет потерь для вкладчиков**: Все условия по действующим договорам, включая сроки и процентные ставки, остаются неизменными. Вкладчики могут не беспокоиться за свои средства.
3. **Выплаты по облигациям**: Банк продолжает выполнять обязательства по выплате купонных выплат и погашению облигаций, за исключением субординированных облигаций.
4. **Процесс оздоровления**: Банк получает финансовую помощь от нового владельца или Банка России для восстановления своей платежеспособности.

### Отзыв лицензии:
1. **Прекращение деятельности банка**: Банк перестает функционировать, и вкладчики могут потерять доступ к своим средствам.
2. **Страхование вкладов**: Вкладчики могут рассчитывать на компенсацию от Агентства по страхованию вкладов (АСВ) в размере до 1,4 млн рублей по всем счетам и вкладам в одном банке.
3. **Повышенные выплаты**: В некоторых случаях возможны повышенные выплаты до 10 млн рублей, например, по счетам эскроу или в случае особых обстоятельств.
4. **Процедура банкротства**: Вкладчики могут получить возмещение только в ходе длительной процедуры банкротства, которая может занять несколько лет.

### Основные различия:
- **Продолжение работы**: При санации банк продолжает работать, а при отзыве лицензии — нет.
- **Потери для вкладчиков**: При санации вкладчики не теряют свои средства, а при отзыве лицензии они могут получить компенсацию, но не всегда в полном объеме.
- **Процесс восстановления**: Санация направлена на оздоровление банка, тогда как отзыв лицензии означает его ликвидацию.

Таким образом, для вкладчика санация банка является более благоприятным вариантом, так как они не теряют свои средства и могут продолжать пользоваться услугами банка."
354,Может ли просроченный микрозаем бесконечно расти из‑за пеней?,doc_157,0.07183753343622885,0.6402247548103333,"На основе предоставленных документов, информации о том, может ли просроченный микрозаем бесконечно расти из-за пеней, нет. Документы содержат информацию о ключевой ставке, инфляции, экономическом росте, досрочном погашении кредитов, но не касаются конкретных механизмов начисления пеней по микрозаемам.

Для ответа на ваш вопрос необходимо знать:
1. Условия договора микрозаема, в частности, как начисляются пени и проценты за просрочку.
2. Законодательные нормы, регулирующие начисление пеней и штрафов по микрозаемам.

Без этой информации невозможно дать точный ответ на ваш вопрос. Рекомендуется обратиться к условиям вашего договора или проконсультироваться с финансовым консультантом."
355,"Как поступить при требовании доплаты за ремонт по ОСАГО при оценке в пределах лимита, проверяя статус полиса через НСИС?",doc_119,0.17299572533123045,0.6955356001853943,"При требовании доплаты за ремонт по ОСАГО, несмотря на оценку ущерба в пределах лимита, необходимо выполнить следующие шаги:

1. **Проверка статуса полиса через НСИС**:
   - Перейдите на сайт Национальной страховой информационной системы (НСИС).
   - Введите серию и номер полиса ОСАГО.
   - Убедитесь, что полис действует и данные автомобиля и владельца указаны верно.

2. **Проверка информации в личном кабинете**:
   - Авторизуйтесь на сайте НСИС через Госуслуги или онлайн-банк.
   - Проверьте всю информацию о себе, своей машине и других водителях, если они вписаны в полис.

3. **Выявление ошибок**:
   - Если обнаружены нестыковки (например, заниженная мощность автомобиля), свяжитесь со страховщиком.
   - Попросите страховую компанию исправить информацию в базе НСИС.

4. **Действия при подтверждении ошибок**:
   - Доплатите за полис, если это необходимо, чтобы избежать проблем в случае страхового случая.
   - Убедитесь, что все данные в полисе соответствуют реальным характеристикам автомобиля.

5. **Дополнительные меры**:
   - Если страховая компания отказывается исправлять ошибки или требует доплаты без оснований, подайте претензию в страховую компанию.
   - В случае отсутствия ответа или неудовлетворительного ответа обратитесь в Банк России или Российский союз автостраховщиков (РСА).

6. **Правовая защита**:
   - В случае спора о размере выплаты или доплаты обратитесь к финансовому омбудсмену.
   - Подготовьте доказательства (скриншоты, переписки, записи разговоров) для подтверждения своей позиции.

Эти шаги помогут вам защитить свои права и избежать дополнительных финансовых затрат."
356,Почему вклад в банке предпочтительнее домашней копилки с точки зрения инфляции и сохранности денег?,doc_102,0.08745843889623893,0.6493516564369202,"Вклад в банке предпочтительнее домашней копилки с точки зрения инфляции и сохранности денег по следующим причинам:

1. **Защита от инфляции**:
   - На сумму вклада начисляется процент, который хотя и небольшой, но позволяет хотя бы частично компенсировать потери от инфляции. В домашней копилке деньги не приносят дохода и постепенно теряют свою покупательную способность из-за инфляции.

2. **Государственная страховка**:
   - Деньги на вкладах застрахованы государством. В случае отзыва лицензии у банка, вкладчикам гарантированно вернут до 1,4 млн рублей, а в особых случаях — до 10 млн рублей. Это обеспечивает дополнительную безопасность средств.

3. **Предсказуемость дохода**:
   - Доходность депозитов всегда известна заранее, что позволяет планировать свои финансы. В домашней копилке доход отсутствует, и средства подвержены риску инфляции.

4. **Безопасность**:
   - Деньги в банке находятся под защитой финансовой системы, тогда как в домашней копилке они могут быть утрачены или украдены.

Таким образом, вклад в банке обеспечивает не только сохранность средств, но и их постепенный рост, что делает его более выгодным вариантом по сравнению с домашней копилкой."
357,Почему снятие наличных с карты за границей обходится дорого?,doc_215,0.16301414960871946,0.671998918056488,"Снятие наличных с карты за границей обходится дорого по нескольким причинам, которые можно структурировать следующим образом:

1. **Комиссии банкоматов**:
   - Банкоматы за границей взимают комиссию за снятие наличных, которая обычно составляет 1,5–3% от суммы, но не менее фиксированной суммы (обычно 3–5 долларов за каждую операцию).
   - Некоторые банкоматы могут списывать комиссию даже за просмотр баланса счета.

2. **Комиссии российских банков**:
   - Российские банки также взимают комиссию за снятие наличных в банкоматах других банков, которая в среднем составляет 1–2% от суммы.
   - Если карта рублевая, добавляется комиссия за конвертацию валюты, что увеличивает общие затраты.

3. **Комиссии за конвертацию**:
   - При использовании рублевой карты за границей происходит конвертация валюты, за которую взимаются дополнительные комиссии.
   - В сумме эти комиссии могут составить от 1,5 до 10% от суммы выданных денег.

4. **Ограничения и фиксированные суммы**:
   - Некоторые банкоматы могут иметь ограничения на снятие наличных, например, 100 долларов за одну операцию.
   - Снятие мелких сумм (20–50 евро или долларов) особенно невыгодно, так как комиссия может составить до 25% от суммы.

5. **Технические и безопасностные меры**:
   - Банки могут вводить дополнительные меры безопасности, которые могут включать временную блокировку карты или ограничение суммы снятия, что может усложнить и удорожить процесс снятия наличных.

Для минимизации затрат рекомендуется:
- Использовать карты, которые предлагают льготные условия для снятия наличных за границей.
- Снимать наличные крупными суммами, чтобы уменьшить процент комиссий.
- Заранее обменивать валюту на родине, чтобы иметь наличные на случай экстренных ситуаций.
- Использовать банкоматы в безопасных местах, таких как отделения банков или крупные торговые центры, чтобы избежать дополнительных рисков и комиссий."
358,Зачем ограничивать платежи по кредитам уровнем до 30% дохода?,doc_055,0.08393410432680183,0.7072308659553528,"Ограничение платежей по кредитам уровнем до 30% ежемесячного дохода рекомендуется по нескольким причинам, которые можно структурировать следующим образом:

1. **Снижение риска просрочек**:
   - Если кредитные платежи превышают 30% от ежемесячного бюджета, это увеличивает вероятность возникновения финансовых трудностей. Например, при временных финансовых затруднениях, таких как потеря работы или снижение дохода, заемщик может не справиться с выплатами, что приведет к просрочкам.
   - В случае, если кредиты съедают больше 80% доходов, даже малейшая задержка зарплаты может выбить заемщика из колеи, что почти наверняка приведет к просрочке (Документ 2).

2. **Поддержание финансовой стабильности**:
   - Ограничение кредитных платежей до 30% от дохода позволяет заемщику сохранять финансовую стабильность. Это дает возможность покрывать текущие расходы и накопления, а также обеспечивает финансовую подушку безопасности на случай непредвиденных обстоятельств.
   - В идеале расходы на обслуживание кредитов и займов не должны превышать трети заработка, чтобы даже в случае небольших финансовых трудностей заемщик мог продолжать делать взносы вовремя (Документ 2).

3. **Снижение долговой нагрузки**:
   - Высокая долговая нагрузка (ПДН) может привести к финансовому стрессу и снижению качества жизни. Ограничение платежей до 30% помогает избежать чрезмерной долговой нагрузки и поддерживать баланс между обязательствами и личными финансами.
   - Когда ПДН переваливает за 50%, в случае временных проблем, например потери работы, вам будет трудно соблюдать график платежей (Документ 2).

4. **Планирование и контроль бюджета**:
   - Ограничение кредитных платежей до 30% от дохода помогает заемщику лучше планировать и контролировать свой бюджет. Это позволяет избежать ситуаций, когда значительная часть дохода уходит на погашение долгов, оставляя мало средств на другие необходимые расходы.
   - В случае, если кредиты съедают больше 80% доходов, малейшая задержка зарплаты выбьет вас из колеи и вы почти наверняка допустите просрочку (Документ 2).

Таким образом, ограничение платежей по кредитам уровнем до 30% дохода является важным аспектом финансового планирования, который помогает снизить риски просрочек, поддерживать финансовую стабильность и обеспечивать баланс между обязательствами и личными финансами."
359,Как соотносятся лимит сотрудников на УСН с критерием малого бизнеса по численности?,doc_284,0.18783376218713072,0.6470431089401245,"На основании предоставленных документов можно сделать следующие выводы:

1. **Упрощенная система налогообложения (УСН)**:
   - Число сотрудников компании не может быть больше 130 человек.
   - Годовой доход ИП не должен превышать 450 млн рублей.

2. **Критерий малого бизнеса**:
   - Не больше 100 человек в компании.
   - Годовой оборот до 800 млн рублей.

Таким образом, лимит сотрудников на УСН (130 человек) выше, чем критерий малого бизнеса (100 человек). Это означает, что компания, использующая УСН, может иметь больше сотрудников, чем предусмотрено для малого бизнеса, но при этом все равно оставаться в рамках УСН. Однако, если компания превышает лимит сотрудников для малого бизнеса, она может потерять право на некоторые меры государственной поддержки, предназначенные исключительно для малого бизнеса."
